x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
-0.71855,0,-0.7098,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.19506,0,0.0075451,3,-0.43973,3,2,5,4,0,-0.14744,-0.21858,-1.7472,0,-1
-0.41401,5,0.28652,13,2.3054,0,5,0,0,0,-0.14744,-0.21858,0.59005,0,1
1.0325,0,-0.5813,0,1.1289,0,5,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-1.4038,0,-0.30476,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.556,4,-0.3561,2,-1.224,2,12,1,0,1,-0.14744,-0.21858,-2.5819,0,-1
0.80414,0,0.48316,8,-2.4005,1,2,5,0,0,-0.14744,-0.21858,-0.4951,0,-1
1.4893,0,-0.90342,3,-0.43973,0,3,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.1754,1,0.94008,3,-0.43973,1,2,5,0,0,-0.14744,-0.21858,0.75699,0,-1
1.5655,0,-0.12443,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,1
0.80414,1,-1.0427,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.1754,4,0.19864,0,1.1289,2,5,1,0,0,-0.14744,-0.21858,-2.1645,0,-1
-1.4038,0,2.874,2,-1.224,2,6,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,0,-0.97806,6,0.34458,0,4,2,0,1,-0.14744,4.4488,0.75699,0,1
1.9462,0,1.159,1,-0.047573,4,4,3,0,0,-0.14744,-0.21858,-3.1662,0,-1
-0.33788,0,-0.041512,1,-0.047573,2,4,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
1.87,0,-0.8397,5,0.73674,5,8,4,0,0,-0.14744,-0.21858,-0.4951,0,-1
0.95641,0,-0.40315,3,-0.43973,2,8,3,4,0,-0.14744,-0.21858,-0.077733,0,-1
0.11893,5,-0.22211,1,-0.047573,1,8,3,4,0,-0.14744,-0.21858,-0.4951,0,-1
1.2609,0,-0.10553,7,-2.0084,0,1,2,0,1,-0.14744,-0.21858,1.1744,0,-1
-0.64241,0,-0.29695,0,1.1289,2,7,3,0,1,-0.14744,-0.21858,-1.3298,0,-1
-0.49015,1,-1.444,4,1.9132,0,5,2,0,1,0.89059,-0.21858,0.33963,0,1
1.2609,0,-0.45353,0,1.1289,0,7,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.65187,4,-1.0235,1,-0.047573,1,4,3,0,1,-0.14744,-0.21858,1.2578,0,1
0.88027,0,-0.11442,0,1.1289,1,2,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.2712,0,-0.61524,3,-0.43973,0,1,2,4,1,0.89059,-0.21858,0.33963,0,1
-0.49015,1,-0.57071,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,1.1744,0,1
1.6416,0,-0.71348,5,0.73674,0,3,2,0,1,-0.14744,-0.21858,-0.91246,0,-1
1.1087,0,-0.002677,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.4893,0,-0.73986,0,1.1289,4,4,5,0,1,1.0156,-0.21858,-0.077733,0,1
0.4996,0,0.53607,0,1.1289,2,5,3,0,1,-0.14744,-0.21858,-0.91246,0,-1
-0.56628,0,-0.39885,3,-0.43973,2,4,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.49015,1,2.4018,3,-0.43973,2,1,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.10947,0,0.87037,1,-0.047573,1,2,5,0,0,-0.14744,-0.21858,-0.91246,0,-1
-0.79468,0,0.6941,1,-0.047573,2,8,3,0,0,-0.14744,-0.21858,1.5917,0,-1
-0.94695,0,0.97393,9,-0.83189,2,1,3,0,1,-0.14744,-0.21858,-0.077733,20,-1
0.65187,2,-0.8802,3,-0.43973,0,4,2,0,1,-0.14744,-0.21858,3.2612,0,1
-0.33788,0,2.2788,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,0.75699,0,1
0.2712,0,1.2047,3,-0.43973,1,7,3,4,1,-0.14744,-0.21858,-0.077733,0,-1
0.728,0,-0.7689,0,1.1289,0,0,0,0,0,13.354,-0.21858,-0.077733,0,1
-0.49015,0,0.16664,3,-0.43973,2,7,5,4,0,-0.14744,-0.21858,-0.077733,0,-1
-0.26174,0,-0.025601,6,0.34458,0,4,0,0,0,-0.14744,-0.21858,0.089212,0,1
0.57574,4,1.98,13,2.3054,0,5,0,0,0,-0.14744,4.4859,0.92394,0,1
-0.033339,0,0.46554,1,-0.047573,0,2,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.26174,0,-0.056731,0,1.1289,0,8,2,0,1,-0.14744,-0.21858,-0.077733,0,1
0.4996,0,0.92185,5,0.73674,1,8,5,4,1,-0.14744,-0.21858,-0.4951,0,-1
-0.56628,0,-0.74234,0,1.1289,2,4,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.0325,2,0.67338,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,1.5917,0,1
-1.4038,0,-0.058681,1,-0.047573,2,6,1,0,1,-0.14744,-0.21858,0.75699,0,-1
-1.0992,0,-0.16372,10,1.5211,2,0,3,0,1,-0.14744,-0.21858,0.75699,0,-1
-0.71855,0,1.8922,6,0.34458,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-1.1754,0,-0.14558,0,1.1289,2,4,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.33788,5,0.00046535,3,-0.43973,0,8,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.1848,0,0.082839,10,1.5211,4,8,5,0,0,-0.14744,-0.21858,-0.24468,0,-1
-1.3276,0,-1.0156,1,-0.047573,2,2,3,0,0,-0.14744,-0.21858,-0.91246,0,-1
-1.1754,0,0.031198,0,1.1289,2,8,1,0,0,-0.14744,-0.21858,-0.91246,0,-1
3.0882,0,-0.16634,8,-2.4005,4,11,3,0,0,0.25276,-0.21858,-0.91246,0,-1
1.2609,0,0.17659,10,1.5211,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,1
1.6416,0,-0.2467,3,-0.43973,1,0,5,0,0,0.2032,-0.21858,-0.077733,0,-1
-0.10947,0,2.3123,5,0.73674,1,1,3,4,1,-0.14744,-0.21858,-0.077733,0,-1
0.65187,0,0.021383,3,-0.43973,1,10,3,0,1,-0.14744,3.7142,-0.077733,0,-1
-1.4038,5,-0.10568,1,-0.047573,2,8,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.1087,0,-0.87993,0,1.1289,2,2,3,0,1,-0.14744,-0.21858,-0.077733,4,-1
-0.33788,0,-0.33247,3,-0.43973,0,7,0,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.34733,0,-0.27967,1,-0.047573,1,5,5,4,0,-0.14744,-0.21858,-0.077733,0,-1
-1.0992,1,-0.22487,1,-0.047573,0,10,2,0,1,-0.14744,-0.21858,1.5917,0,-1
-1.1754,0,-0.028213,3,-0.43973,2,12,1,2,1,-0.14744,-0.21858,-0.077733,0,-1
-0.71855,0,-0.26011,6,0.34458,2,7,3,3,1,-0.14744,-0.21858,-0.077733,0,-1
1.4893,0,-0.055851,1,-0.047573,1,8,5,4,0,-0.14744,-0.21858,-0.077733,0,-1
0.11893,0,-0.73793,10,1.5211,2,8,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.34733,3,-0.13369,1,-0.047573,0,8,0,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.0231,5,-0.81112,10,1.5211,2,4,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.1754,4,-0.68314,0,1.1289,2,5,1,0,1,-0.14744,-0.21858,-1.4133,0,-1
-0.33788,2,0.11979,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,0.75699,0,-1
-0.94695,0,-0.75931,1,-0.047573,3,3,5,0,0,-0.14744,-0.21858,-0.4951,0,-1
1.6416,0,-0.83952,13,2.3054,2,5,3,0,0,-0.14744,-0.21858,2.0091,0,1
0.042795,0,0.44104,3,-0.43973,0,10,2,0,1,-0.14744,-0.21858,0.75699,0,1
-1.3276,0,-0.49993,3,-0.43973,2,2,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.4996,0,-0.21079,3,-0.43973,0,10,2,0,1,-0.14744,5.171,0.33963,0,-1
-0.41401,0,0.48446,1,-0.047573,2,4,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.94695,0,0.55671,0,1.1289,2,4,3,0,1,-0.14744,-0.21858,2.4264,0,1
0.042795,0,-0.36696,1,-0.047573,1,8,5,0,0,-0.13205,-0.21858,0.33963,0,-1
-0.71855,0,0.44147,5,0.73674,2,5,3,0,0,1.0156,-0.21858,-0.077733,0,1
1.0325,0,-1.2121,2,-1.224,0,2,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.33788,0,0.50516,0,1.1289,0,2,2,0,1,-0.14744,-0.21858,-0.91246,0,1
-1.0992,0,1.8844,3,-0.43973,2,7,3,0,1,-0.14744,-0.21858,0.59005,0,-1
2.9359,2,-0.99207,13,2.3054,0,9,2,0,1,2.5598,-0.21858,-0.077733,0,1
-0.33788,1,-0.97096,10,1.5211,0,9,2,0,1,-0.14744,-0.21858,1.5917,0,-1
1.1087,1,-0.20118,7,-2.0084,0,9,2,0,1,-0.14744,-0.21858,2.4264,0,-1
-0.56628,0,-0.10204,3,-0.43973,3,1,3,4,1,-0.14744,-0.21858,-0.077733,0,-1
1.4893,0,0.064827,3,-0.43973,1,3,3,0,0,-0.14744,-0.21858,-2.1645,0,-1
0.88027,1,-1.1443,10,1.5211,0,3,2,0,1,0.89059,-0.21858,1.1744,0,1
-0.49015,0,-0.31547,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.4132,0,-1.4567,3,-0.43973,1,2,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.49015,0,-0.06701,3,-0.43973,2,3,3,0,0,-0.14744,-0.21858,0.33963,0,-1
2.9359,0,1.4636,7,-2.0084,0,11,0,4,0,-0.14744,-0.21858,-2.5819,0,-1
-0.10947,1,-0.11847,1,-0.047573,2,1,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.95641,0,-1.1266,3,-0.43973,0,8,4,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.41401,1,3.1261,5,0.73674,1,3,5,4,1,-0.14744,-0.21858,1.5917,0,-1
1.1087,4,1.2491,3,-0.43973,5,10,4,0,0,-0.14744,-0.21858,-0.4951,0,-1
-0.49015,0,-0.29699,3,-0.43973,1,3,3,0,1,-0.14744,-0.21858,0.75699,0,-1
-0.64241,0,1.163,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.4799,0,0.17853,1,-0.047573,2,8,1,0,0,-0.067241,-0.21858,-1.7472,0,-1
-0.41401,0,-1.4984,0,1.1289,5,2,5,0,0,-0.14744,-0.21858,-1.4133,0,-1
-0.56628,0,0.66006,6,0.34458,2,8,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.79468,0,-0.033646,1,-0.047573,2,8,5,4,0,-0.14744,-0.21858,-0.077733,0,-1
-1.4799,0,-0.25404,9,-0.83189,2,2,1,0,0,-0.14744,-0.21858,-1.7472,0,-1
-0.87082,0,0.56336,3,-0.43973,0,3,2,0,1,-0.14744,-0.21858,1.5917,0,-1
-1.3276,0,1.1211,14,-2.7927,0,6,2,0,1,-0.14744,-0.21858,-0.077733,20,-1
-1.0992,0,-0.82089,0,1.1289,2,5,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
0.57574,0,-0.037357,3,-0.43973,1,10,3,0,1,-0.14744,-0.21858,1.0909,0,-1
-0.56628,0,-0.20135,0,1.1289,2,4,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
1.6416,0,0.07928,1,-0.047573,0,10,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-1.3276,0,1.5507,12,-1.6162,3,3,5,4,0,-0.14744,-0.21858,-0.24468,0,-1
-0.56628,0,0.77873,6,0.34458,1,10,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.94695,0,-1.5851,0,1.1289,0,3,2,0,1,-0.14744,-0.21858,-0.077733,0,1
0.57574,0,1.1303,3,-0.43973,1,11,3,0,0,-0.14744,-0.21858,-1.3298,0,-1
-1.0231,2,-0.38717,3,-0.43973,0,4,2,0,1,-0.14744,-0.21858,1.5917,0,1
-1.1754,4,1.2763,1,-0.047573,2,8,3,0,1,-0.14744,-0.21858,-0.91246,0,-1
1.1087,2,-1.2745,10,1.5211,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,1
-0.71855,0,-0.67002,3,-0.43973,0,8,0,0,0,-0.14744,5.171,-0.077733,0,-1
0.4996,0,0.58953,1,-0.047573,0,5,2,0,1,-0.14744,-0.21858,0.75699,0,1
2.403,0,1.1933,0,1.1289,1,8,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.2609,2,1.9169,0,1.1289,0,3,2,0,1,13.354,-0.21858,1.5917,0,1
0.11893,5,-0.14681,13,2.3054,0,5,2,0,1,-0.14744,4.4488,0.75699,0,1
-1.6322,0,-0.59593,12,-1.6162,2,2,1,0,1,-0.14744,-0.21858,-0.91246,0,-1
-1.556,0,-0.60313,3,-0.43973,2,1,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.33788,0,0.7185,10,1.5211,2,3,5,0,1,-0.14744,-0.21858,1.5917,0,1
0.19506,0,0.88185,1,-0.047573,1,8,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.79468,0,1.313,0,1.1289,2,8,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.1754,5,0.88691,3,-0.43973,2,12,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.49015,0,0.91698,1,-0.047573,2,4,4,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.3371,0,-0.50469,8,-2.4005,0,7,2,4,1,-0.14744,-0.21858,0.59005,0,-1
-0.18561,0,-0.5387,3,-0.43973,1,4,5,0,1,-0.14744,-0.21858,0.33963,0,-1
-0.94695,0,1.1832,3,-0.43973,2,8,3,0,1,-0.14744,-0.21858,0.75699,0,-1
1.7939,0,-0.43398,0,1.1289,4,0,5,0,0,-0.14744,-0.21858,-2.8323,0,-1
-0.26174,0,-0.52461,5,0.73674,1,8,5,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.0231,4,1.6753,0,1.1289,2,5,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.79468,0,0.0547,3,-0.43973,0,10,2,0,1,-0.14744,-0.21858,0.75699,0,-1
-1.3276,0,-1.4782,1,-0.047573,2,8,1,0,0,-0.14744,-0.21858,-1.3298,0,-1
-0.56628,0,-0.24234,12,-1.6162,0,10,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.1754,0,1.803,5,0.73674,2,2,1,0,1,-0.14744,-0.21858,-1.3298,29,-1
1.4893,2,0.0091731,0,1.1289,0,5,2,0,1,-0.14744,-0.21858,-0.077733,0,1
1.2609,4,0.18685,10,1.5211,0,5,2,0,1,-0.14744,-0.21858,-0.077733,0,1
1.1848,0,-0.31983,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.41401,0,-1.2692,3,-0.43973,0,10,2,0,1,0.38021,-0.21858,-0.077733,0,-1
-0.79468,0,-0.062874,2,-1.224,0,6,2,0,1,0.89059,-0.21858,-0.077733,0,1
0.11893,0,0.085148,2,-1.224,0,7,2,0,1,-0.14744,-0.21858,-0.91246,0,-1
-0.41401,1,0.78148,0,1.1289,0,3,2,0,1,0.83793,-0.21858,3.2612,0,1
-0.87082,0,0.44189,4,1.9132,2,5,3,1,1,-0.14744,-0.21858,-2.5819,7,-1
1.2609,0,-0.44038,3,-0.43973,1,8,5,0,1,-0.14744,-0.21858,-1.3298,0,-1
1.1087,0,0.024535,3,-0.43973,3,10,5,0,1,-0.14744,-0.21858,0.33963,0,-1
-1.1754,0,-0.85422,9,-0.83189,2,10,3,0,1,-0.14744,-0.21858,0.4231,0,-1
2.0984,0,-0.1927,3,-0.43973,4,1,3,0,1,-0.14744,-0.21858,-2.0811,0,-1
-0.33788,1,-1.4692,6,0.34458,0,4,2,0,1,-0.14744,-0.21858,1.5917,0,1
0.042795,0,-0.66749,12,-1.6162,1,10,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.3276,0,0.2064,1,-0.047573,2,8,1,4,0,-0.14744,-0.21858,-0.077733,0,-1
-0.94695,0,-0.33136,1,-0.047573,5,8,1,3,0,-0.14744,-0.21858,-0.4951,0,-1
-1.3276,0,0.22003,3,-0.43973,2,8,1,0,0,-0.14744,-0.21858,-0.077733,12,-1
1.5655,0,0.37997,3,-0.43973,0,3,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.7178,0,-0.13689,12,-1.6162,0,10,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.64241,0,0.34688,0,1.1289,0,3,2,0,1,-0.14744,-0.21858,0.75699,0,1
-1.2515,0,-1.3557,6,0.34458,0,7,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.65187,0,-0.26959,3,-0.43973,1,7,5,0,0,-0.14744,-0.21858,-0.91246,0,-1
0.88027,0,-0.86679,3,-0.43973,1,2,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
2.1746,0,-0.67609,0,1.1289,1,4,3,0,0,-0.14744,5.2378,-2.9993,0,-1
1.5655,4,-0.080943,12,-1.6162,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.26174,0,1.5754,5,0.73674,2,2,3,0,0,-0.14744,-0.21858,3.2612,0,1
1.3371,1,-1.4237,1,-0.047573,5,9,3,0,0,3.6099,-0.21858,-1.7472,0,1
-0.33788,0,0.75653,3,-0.43973,1,4,5,0,0,0.25451,-0.21858,0.75699,0,-1
1.87,0,-1.4737,12,-1.6162,4,9,5,0,0,-0.14744,-0.21858,1.2578,0,-1
0.728,0,-1.3148,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,-0.077733,5,-1
0.19506,3,1.582,1,-0.047573,0,5,2,0,1,-0.14744,-0.21858,0.25616,0,1
-0.94695,0,0.81886,1,-0.047573,2,6,1,4,0,-0.14744,-0.21858,-1.7472,0,-1
0.65187,0,-0.13127,12,-1.6162,0,3,2,0,1,-0.14744,5.171,0.92394,0,-1
-0.71855,1,-0.23839,6,0.34458,0,9,2,0,1,-0.14744,-0.21858,0.75699,0,-1
-0.64241,0,0.32813,3,-0.43973,2,6,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.4799,0,-0.91745,3,-0.43973,2,3,1,0,1,-0.14744,-0.21858,-1.7472,0,-1
-0.87082,0,-0.096815,0,1.1289,2,8,3,0,0,-0.14744,-0.21858,-0.32815,0,-1
1.5655,1,-1.5017,3,-0.43973,0,9,2,0,1,-0.14744,-0.21858,2.4264,0,-1
-1.4799,0,0.091821,3,-0.43973,2,1,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.4996,0,-0.13754,7,-2.0084,0,6,2,1,1,-0.14744,-0.21858,-0.077733,7,-1
-0.10947,0,0.29144,3,-0.43973,2,8,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.42347,4,0.39752,13,2.3054,5,5,5,0,0,-0.14744,-0.21858,-0.24468,0,-1
-0.33788,3,0.014653,0,1.1289,0,8,2,1,1,-0.14744,-0.21858,-0.24468,0,-1
-0.64241,0,-0.031933,0,1.1289,2,0,3,0,0,-0.14744,-0.21858,-0.4951,0,-1
-0.64241,0,1.3104,0,1.1289,0,4,2,1,1,-0.14744,-0.21858,-0.077733,39,1
1.3371,0,0.84755,2,-1.224,3,2,3,4,0,-0.14744,-0.21858,-0.077733,0,-1
-1.4799,0,-0.14496,3,-0.43973,2,2,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.10947,0,-0.35988,8,-2.4005,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.4996,0,-0.41795,10,1.5211,0,4,2,0,1,-0.14744,4.6714,0.17268,0,1
-1.3276,0,-0.65751,1,-0.047573,2,8,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.33788,1,0.53614,3,-0.43973,0,9,2,0,1,-0.14744,-0.21858,0.33963,0,-1
-0.87082,0,-0.43218,0,1.1289,0,4,4,0,1,-0.14744,-0.21858,0.75699,0,-1
0.42347,4,-0.41903,10,1.5211,2,5,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.41401,0,1.1572,0,1.1289,2,4,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.49015,0,0.43589,1,-0.047573,2,4,4,0,0,-0.14744,-0.21858,0.75699,0,-1
-0.10947,0,-0.019364,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.94695,0,1.9563,0,1.1289,2,3,3,0,0,-0.14744,-0.21858,0.59005,0,-1
0.80414,0,0.68047,3,-0.43973,0,1,2,0,1,0.52941,-0.21858,1.5917,0,-1
-1.4038,0,-1.4227,1,-0.047573,2,5,3,0,0,-0.14744,-0.21858,-0.91246,0,-1
-0.10947,0,-0.44235,1,-0.047573,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-1.2515,0,0.25625,14,-2.7927,0,1,2,0,1,-0.14744,-0.21858,0.59005,20,-1
0.42347,0,0.38615,0,1.1289,2,0,3,0,1,-0.14744,-0.21858,-0.4951,0,-1
-0.64241,4,-1.4146,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.2609,4,-0.70359,3,-0.43973,0,2,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,0,1.7528,2,-1.224,0,7,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.71855,0,0.90509,9,-0.83189,2,0,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.4996,5,-0.020944,6,0.34458,0,12,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.033339,2,1.034,0,1.1289,0,3,2,0,1,-0.14744,-0.21858,1.1744,0,1
0.2712,0,-1.1459,1,-0.047573,2,1,3,1,1,-0.14744,-0.21858,-0.077733,0,-1
-0.87082,0,1.3648,6,0.34458,2,4,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.4038,0,-0.68173,1,-0.047573,2,8,1,0,1,-0.14744,-0.21858,-1.3298,0,-1
0.34733,0,-0.051261,0,1.1289,0,5,2,0,1,-0.14744,-0.21858,-0.4951,0,-1
-1.3276,0,0.40507,3,-0.43973,2,8,1,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.41401,0,-0.43485,0,1.1289,2,5,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,1,-0.94812,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,3.2612,0,1
-0.33788,0,0.12024,9,-0.83189,0,2,2,0,1,-0.14744,-0.21858,-0.077733,24,-1
1.1848,0,1.4524,1,-0.047573,0,4,2,0,1,-0.14744,-0.21858,0.25616,0,1
-0.64241,0,2.5613,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,-0.077733,0,1
1.87,0,0.14625,3,-0.43973,0,7,2,4,1,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,0,0.38366,0,1.1289,0,4,2,0,1,-0.14744,-0.21858,0.75699,0,1
-1.0231,0,0.07645,0,1.1289,2,4,3,0,1,-0.14744,-0.21858,0.75699,0,-1
1.2609,0,0.042556,3,-0.43973,1,1,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.42347,0,0.019121,1,-0.047573,0,5,2,0,1,-0.14744,-0.21858,0.33963,0,1
0.19506,0,-0.89563,3,-0.43973,2,7,5,4,0,-0.14744,-0.21858,-0.077733,0,-1
0.65187,0,1.8584,5,0.73674,0,5,2,0,1,-0.14744,-0.21858,-0.077733,0,1
0.19506,0,-0.35271,0,1.1289,2,5,3,0,1,-0.14744,-0.21858,-0.077733,0,1
-0.26174,0,0.23754,3,-0.43973,0,10,2,3,1,-0.14744,-0.21858,-0.077733,24,-1
-1.556,0,-0.53136,3,-0.43973,2,8,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
-1.1754,0,-0.39985,3,-0.43973,1,2,5,0,0,-0.14744,-0.21858,-0.91246,0,-1
1.4132,0,-1.105,0,1.1289,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.3371,1,-1.2269,11,-3.1848,2,4,3,2,1,-0.14744,-0.21858,2.0091,0,-1
-1.0231,2,2.5095,1,-0.047573,2,3,1,0,0,-0.14744,-0.21858,-0.4951,0,-1
-0.26174,1,-0.039496,0,1.1289,2,5,1,0,0,-0.14744,-0.21858,-0.077733,0,-1
1.7178,0,-0.8357,6,0.34458,0,8,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.18561,5,-1.4519,0,1.1289,1,5,3,0,0,-0.14744,-0.21858,1.1744,0,-1
-1.556,0,0.82105,9,-0.83189,2,3,1,4,0,-0.14744,-0.21858,-2.1645,0,-1
-1.3276,0,0.986,1,-0.047573,5,3,1,4,0,-0.14744,-0.21858,-1.7472,0,-1
-0.49015,4,-0.02651,3,-0.43973,0,10,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
1.0325,0,0.40073,9,-0.83189,0,7,2,0,1,-0.14744,-0.21858,0.33963,0,1
0.728,0,-0.12188,3,-0.43973,0,1,2,0,1,-0.14744,-0.21858,1.1744,0,-1
0.11893,0,-0.79371,0,1.1289,1,5,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.26174,0,-0.7948,3,-0.43973,0,4,2,0,1,0.55169,-0.21858,-0.077733,0,1
0.2712,0,-0.11093,3,-0.43973,1,8,3,0,0,-0.14744,-0.21858,-0.077733,0,-1
-0.33788,0,0.020219,1,-0.047573,0,7,2,4,1,-0.14744,-0.21858,-0.077733,0,-1
-0.87082,0,-0.55831,5,0.73674,0,0,2,0,1,-0.14744,-0.21858,-0.077733,0,-1
0.65187,1,-0.90574,0,1.1289,2,9,3,0,1,-0.14744,-0.21858,2.0091,0,-1
2.0223,1,-0.42566,7,-2.0084,0,1,2,0,1,-0.14744,-0.21858,0.33963,0,-1
1.7178,2,-0.82916,10,1.5211,4,4,5,0,0,-0.14744,-0.21858,4.8471,0,-1
-1.556,0,-0.9357,1,-0.047573,2,3,1,0,1,-0.14744,-0.21858,-1.0794,0,-1
0.728,0,-0.15665,13,2.3054,0,5,2,0,1,-0.14744,-0.21858,0.33963,0,1
-0.94695,0,0.65284,1,-0.047573,2,10,3,4,1,0.14609,-0.21858,2.8438,0,-1
-0.64241,0,-0.0003297,0,1.1289,2,3,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
2.2507,1,-1.141,3,-0.43973,0,9,2,0,1,-0.14744,-0.21858,0.75699,0,1
-1.1754,0,-0.53697,3,-0.43973,0,3,2,0,1,-0.14744,-0.21858,3.2612,0,-1
2.0223,1,-0.13811,3,-0.43973,0,4,2,0,1,-0.14744,-0.21858,-1.4133,0,-1
-0.49015,0,-1.5404,0,1.1289,0,8,2,0,1,-0.14744,-0.21858,0.25616,0,-1
0.42347,0,-1.2246,10,1.5211,0,4,2,0,1,-0.14744,-0.21858,-0.077733,0,1
0.728,4,1.2074,10,1.5211,0,5,0,0,0,-0.14744,-0.21858,-0.077733,0,1
-1.0992,0,0.64839,6,0.34458,2,0,3,0,1,-0.14744,-0.21858,0.33963,0,-1
1.4893,0,-0.14911,1,-0.047573,2,9,3,0,1,-0.14744,-0.21858,-0.077733,0,-1
-0.49015,4,-0.11574,1,-0.047573,5,5,3,0,1,-0.14744,-0.21858,0.75699,5,-1
