x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
0.68993,4,0.88454,0,1.1284,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.8795,0,1.1634,3,-0.43488,2,6,1,0,1,-0.14543,-0.21916,-0.74208,0,-1
-0.6553,0,0.12151,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.73003,4,0.78542,12,-1.6073,2,9,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
1.0636,0,0.40002,9,-0.8257,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.95424,0,0.057536,3,-0.43488,2,8,5,4,0,-0.14543,-0.21916,-0.078886,18,-1
-0.8795,0,-0.76734,3,-0.43488,2,2,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
1.4373,1,3.9378,3,-0.43488,0,3,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-1.4774,1,-0.46046,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,2,-1
-1.2532,5,-0.27692,1,-0.044064,2,2,1,4,1,-0.14543,-0.21916,-1.7369,0,-1
-0.73003,0,1.0777,6,0.34675,2,4,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.39099,0,0.70307,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
1.2131,0,-1.527,6,0.34675,1,5,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.20689,2,1.0321,1,-0.044064,0,4,2,0,1,-0.14543,-0.21916,-0.90788,0,1
0.16678,0,-0.47806,1,-0.044064,0,4,2,0,1,-0.14543,4.4623,-0.078886,0,1
1.3625,0,0.079322,3,-0.43488,2,2,4,4,0,-0.14543,-0.21916,-0.74208,0,-1
-0.35636,4,0.48897,3,-0.43488,2,12,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
3.0814,1,0.55817,3,-0.43488,0,9,2,0,1,-0.14543,-0.21916,-0.90788,0,-1
1.512,1,1.0904,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,-0.49338,0,-1
1.4373,0,-0.43886,3,-0.43488,0,2,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.91413,0,-0.1884,1,-0.044064,0,8,2,0,1,-0.14543,-0.21916,-0.24468,0,-1
-0.35636,0,0.63922,3,-0.43488,1,1,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.46572,0,-1.052,6,0.34675,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.80477,0,2.8473,0,1.1284,0,5,2,0,1,0.25739,-0.21916,-0.078886,0,1
-0.50583,0,0.51682,1,-0.044064,1,4,3,0,1,-0.14543,-0.21916,0.75011,3,-1
0.39099,1,-0.89304,13,2.3009,0,5,2,0,1,-0.14543,-0.21916,2.4081,0,1
-1.1784,0,1.3214,3,-0.43488,2,8,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.43109,0,-0.7809,9,-0.8257,2,1,5,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.017314,5,-1.4737,0,1.1284,2,5,3,0,1,-0.14543,-0.21916,0.33561,0,-1
-0.95424,0,0.11327,1,-0.044064,2,1,5,0,1,-0.14543,-0.21916,-0.078886,20,-1
0.017314,1,-0.63215,3,-0.43488,0,10,2,0,1,-0.14543,-0.21916,0.33561,0,1
-0.28162,0,0.78706,3,-0.43488,1,3,3,0,1,3.4671,-0.21916,1.5791,0,1
1.0636,0,-0.26441,10,1.5192,1,4,3,0,0,0.48612,-0.21916,-0.078886,0,-1
0.16678,4,0.31997,0,1.1284,0,5,2,0,1,0.8526,-0.21916,-0.078886,0,1
3.8288,0,0.57961,3,-0.43488,0,10,2,0,1,0.16794,-0.21916,-0.078886,0,-1
0.39099,4,0.87537,6,0.34675,0,9,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4774,0,1.7,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
3.1562,1,0.27368,8,-2.389,0,9,2,0,1,-0.14543,-0.21916,-1.654,0,-1
-1.4774,0,-0.50382,6,0.34675,2,2,1,0,0,-0.14543,-0.21916,-1.7369,0,-1
0.092049,0,0.089018,0,1.1284,0,8,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.80477,4,1.038,3,-0.43488,1,12,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.8394,0,0.43508,3,-0.43488,0,4,0,0,0,-0.14543,-0.21916,0.9159,0,-1
0.91413,1,-1.0995,1,-0.044064,3,4,3,0,0,-0.14543,-0.21916,1.5791,0,-1
1.1383,0,1.2346,1,-0.044064,0,8,0,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,2,-0.054144,1,-0.044064,0,4,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.58056,5,0.003888,1,-0.044064,2,2,1,4,0,-0.14543,-0.21916,-0.078886,0,-1
-0.58056,0,-0.96317,3,-0.43488,0,7,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.057421,0,1.083,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,1
0.092049,0,-0.17225,10,1.5192,2,5,3,0,1,-0.14543,-0.21916,0.75011,0,-1
-1.4774,0,-0.62311,3,-0.43488,2,8,4,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.029,0,-1.0358,9,-0.8257,0,10,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4774,0,0.25372,1,-0.044064,2,2,1,0,0,-0.14543,-0.21916,-1.7369,0,-1
-1.1784,0,2.214,3,-0.43488,2,3,1,4,0,-0.14543,-0.21916,-2.0685,0,-1
-0.6553,0,-0.10208,1,-0.044064,0,3,2,0,1,-0.14543,-0.21916,1.1646,0,-1
-0.28162,0,1.083,1,-0.044064,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.28162,0,-0.20958,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,1.5791,0,-1
-0.50583,0,-1.544,1,-0.044064,3,5,3,0,1,-0.14543,5.2721,-0.078886,0,1
0.98886,0,-0.12505,0,1.1284,1,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.54046,5,-0.97144,0,1.1284,2,4,5,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.1037,0,0.58691,3,-0.43488,2,8,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.39099,4,1.6718,0,1.1284,2,5,3,0,1,-0.14543,-0.21916,0.75011,0,-1
0.24152,0,-0.025568,10,1.5192,0,4,2,0,1,-0.14543,5.725,1.1646,0,1
-0.6553,1,-0.23818,2,-1.2165,1,3,5,0,1,-0.14543,1.3881,-0.078886,0,-1
0.24152,0,-1.2831,1,-0.044064,1,8,5,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.68993,1,0.089397,0,1.1284,2,5,3,0,1,-0.14543,-0.21916,-0.49338,0,1
-1.2532,0,0.98194,3,-0.43488,2,4,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.61519,0,-0.87884,0,1.1284,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,1
1.9604,1,-0.54231,3,-0.43488,0,7,2,0,1,-0.14543,-0.21916,-3.1462,0,-1
0.46572,0,-0.12963,0,1.1284,1,7,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.6268,1,-1.4807,2,-1.2165,2,9,1,0,1,-0.14543,-0.21916,-2.1514,0,-1
-1.4026,4,1.0345,3,-0.43488,2,2,1,1,1,-0.14543,-0.21916,-2.5659,0,-1
-0.95424,0,-0.44365,6,0.34675,2,3,3,4,1,-0.14543,-0.21916,0.75011,0,-1
-0.6553,0,0.10494,1,-0.044064,2,3,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.39099,0,0.45989,5,0.73757,0,3,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.73003,0,1.5611,10,1.5192,2,5,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.5521,0,2.1486,7,-1.9982,2,6,1,0,1,-0.14543,-0.21916,-2.0685,0,-1
0.98886,0,-1.3891,7,-1.9982,3,2,3,4,1,-0.14543,-0.21916,-0.078886,0,-1
-0.6553,0,-0.08805,6,0.34675,1,7,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.8394,0,1.7892,9,-0.8257,2,12,4,4,1,-0.14543,-0.21916,-0.078886,0,-1
0.46572,4,0.22727,0,1.1284,1,5,3,0,0,-0.14543,-0.21916,0.75011,0,1
1.4373,0,-0.025672,3,-0.43488,1,8,5,0,0,12.836,-0.21916,-0.078886,0,1
0.61519,0,-0.071603,3,-0.43488,2,7,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
1.8857,4,0.00016692,1,-0.044064,4,4,3,0,1,-0.14543,-0.21916,0.75011,0,-1
-1.029,4,-0.18507,0,1.1284,2,5,3,0,0,-0.14543,-0.21916,0.75011,0,1
0.24152,0,2.4217,5,0.73757,1,1,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.54046,2,-0.20267,3,-0.43488,0,4,2,0,1,-0.14543,-0.21916,2.8226,0,1
-1.2532,0,1.4405,0,1.1284,2,4,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.95424,0,-0.35189,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.76466,0,3.4951,1,-0.044064,1,8,3,0,0,0.33151,-0.21916,-0.078886,0,-1
-0.80477,0,-0.339,1,-0.044064,2,4,5,0,0,-0.14543,-0.21916,-0.24468,0,-1
1.1383,0,-1.0203,3,-0.43488,0,8,2,0,1,-0.14543,-0.21916,-0.078886,0,1
0.61519,1,-1.3062,2,-1.2165,0,9,2,0,1,-0.14543,-0.21916,1.5791,0,-1
0.54046,0,1.3711,0,1.1284,1,3,5,1,0,-0.14543,-0.21916,-0.078886,11,-1
-0.28162,0,0.47151,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,0.086912,0,-1
1.3625,4,-1.2017,1,-0.044064,4,4,3,0,1,0.74368,-0.21916,-0.078886,0,-1
-0.13216,2,1.4948,1,-0.044064,0,4,2,0,1,-0.14543,-0.21916,0.75011,0,1
1.1383,4,-0.76578,2,-1.2165,4,12,5,4,0,-0.14543,-0.21916,-0.078886,0,-1
-0.35636,0,1.4326,3,-0.43488,3,7,3,0,1,0.13679,-0.21916,0.33561,0,-1
1.1383,3,-0.2744,3,-0.43488,2,8,5,0,0,-0.14543,-0.21916,-0.078886,20,-1
0.76466,0,-0.68825,0,1.1284,0,3,2,0,1,-0.14543,-0.21916,1.5791,0,-1
-1.1037,0,-0.096514,0,1.1284,2,8,1,0,0,-0.14543,-0.21916,-1.7369,0,-1
-1.5521,0,1.498,2,-1.2165,2,2,1,0,0,-0.14543,-0.21916,-3.0633,0,-1
-0.13216,2,1.492,3,-0.43488,0,4,2,0,1,-0.14543,-0.21916,1.1646,0,1
0.24152,0,0.11271,1,-0.044064,0,1,2,0,1,-0.14543,-0.21916,0.75011,0,-1
0.31625,0,-1.3832,14,-2.7798,3,2,4,0,0,-0.14543,-0.21916,-0.078886,36,-1
-1.4026,0,1.1757,3,-0.43488,2,4,5,4,0,-0.14543,-0.21916,-0.078886,0,-1
-0.20689,0,1.6816,1,-0.044064,5,2,1,0,0,-0.14543,-0.21916,-1.0737,0,-1
-1.1784,0,2.0771,1,-0.044064,2,8,5,0,0,-0.14543,-0.21916,-0.24468,0,-1
0.68993,0,-0.13212,3,-0.43488,4,8,5,0,0,-0.14543,-0.21916,-1.4053,0,-1
2.8572,1,-0.26572,15,-3.5614,4,4,3,0,0,-0.14543,-0.21916,1.5791,0,-1
-0.95424,0,1.1563,3,-0.43488,3,2,5,0,0,-0.14543,-0.21916,-0.16179,0,-1
-1.029,0,1.2651,0,1.1284,0,10,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.057421,0,-0.25008,3,-0.43488,0,10,2,0,1,-0.14543,4.0636,-0.078886,0,-1
-1.029,0,0.11234,0,1.1284,2,4,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.20689,4,0.54851,3,-0.43488,3,8,5,4,0,-0.14543,-0.21916,-0.078886,0,-1
0.91413,2,0.61178,1,-0.044064,0,4,2,0,1,-0.14543,4.6469,1.4133,0,1
-0.43109,0,-0.3139,0,1.1284,2,3,3,0,1,-0.14543,-0.21916,0.75011,0,1
-0.58056,0,-0.76972,1,-0.044064,6,1,2,0,1,-0.14543,-0.21916,-1.0737,0,-1
-0.43109,0,0.2231,1,-0.044064,0,7,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-1.1037,0,-0.27926,0,1.1284,2,0,3,0,1,-0.14543,-0.21916,-1.7369,0,-1
-0.20689,4,0.61152,4,1.91,1,5,5,0,0,-0.14543,-0.21916,-1.4053,5,-1
-0.95424,5,0.40996,1,-0.044064,2,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.58056,4,0.16089,0,1.1284,2,12,3,0,1,-0.14543,4.3983,-0.078886,0,-1
-0.43109,0,-1.3728,3,-0.43488,0,4,2,0,1,-0.14543,-0.21916,0.33561,0,-1
-0.13216,0,2.0236,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,0,-0.67263,3,-0.43488,0,8,0,0,0,-0.14543,-0.21916,-1.3224,0,1
-0.13216,0,-0.6318,13,2.3009,0,5,2,1,1,0.80197,-0.21916,-0.078886,27,1
-1.1784,0,0.065252,1,-0.044064,2,8,1,4,0,-0.14543,-0.21916,-1.4053,0,-1
-0.95424,0,-1.408,0,1.1284,2,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,0,-0.43405,3,-0.43488,1,4,5,0,0,-0.14543,-0.21916,0.75011,0,-1
-1.2532,0,-0.15729,3,-0.43488,2,7,4,4,1,-0.14543,-0.21916,-3.312,0,-1
0.76466,0,1.5548,3,-0.43488,0,1,2,0,1,-0.14543,4.4254,-0.078886,0,1
1.0636,0,-0.17572,1,-0.044064,1,6,5,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.092049,0,1.3803,1,-0.044064,0,3,2,0,1,-0.14543,-0.21916,-0.078886,24,-1
-0.6553,4,0.70098,0,1.1284,2,3,5,4,0,-0.14543,-0.21916,-1.9856,0,-1
1.512,0,-0.024536,3,-0.43488,1,8,3,4,1,-0.14543,-0.21916,-0.078886,0,-1
0.76466,0,-0.38251,3,-0.43488,1,1,5,0,1,-0.14543,-0.21916,0.75011,0,-1
-0.95424,0,0.012305,3,-0.43488,0,4,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.8394,0,0.48641,11,-3.1706,0,9,4,0,1,-0.14543,-0.21916,-0.078886,20,-1
0.61519,0,0.25069,3,-0.43488,0,8,2,0,1,1.8049,-0.21916,-0.078886,0,1
0.24152,0,-0.73979,0,1.1284,0,3,2,0,1,-0.14543,-0.21916,1.5791,0,1
-1.1037,0,0.23854,6,0.34675,2,3,3,0,0,-0.14543,-0.21916,-0.49338,0,-1
0.54046,0,-0.22927,3,-0.43488,0,1,0,0,0,0.52676,-0.21916,-0.078886,0,1
0.8394,3,-1.4499,1,-0.044064,0,8,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-1.5521,0,-0.14859,1,-0.044064,2,8,1,0,0,-0.14543,-0.21916,-2.5659,0,-1
-1.4026,0,0.7909,3,-0.43488,2,7,1,4,1,-0.14543,-0.21916,-0.078886,0,-1
-1.5521,0,-0.71772,3,-0.43488,2,9,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.16678,0,-0.67082,5,0.73757,2,1,3,0,1,-0.14543,-0.21916,0.58431,0,-1
1.7362,3,-1.4648,1,-0.044064,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.20689,0,-1.1039,3,-0.43488,0,10,2,0,1,-0.14543,-0.21916,2.4081,0,-1
0.54046,5,-0.092292,3,-0.43488,0,6,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.68993,3,0.65819,1,-0.044064,1,8,5,4,1,0.56272,-0.21916,-0.078886,0,-1
0.98886,0,0.64517,6,0.34675,1,8,3,0,0,-0.14543,-0.21916,-0.078886,5,-1
1.0636,0,2.4546,3,-0.43488,2,10,5,4,1,-0.14543,-0.21916,-0.078886,0,-1
-0.58056,0,-0.36987,5,0.73757,2,0,3,1,0,-0.14543,-0.21916,-0.078886,0,-1
-0.6553,0,0.1471,6,0.34675,0,4,2,0,1,-0.14543,-0.21916,-0.49338,0,1
-0.95424,0,0.29241,3,-0.43488,2,6,5,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4774,0,-0.52421,3,-0.43488,2,2,1,0,1,-0.14543,-0.21916,-0.49338,0,-1
-1.4026,0,-0.13074,3,-0.43488,2,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.28162,0,-0.03783,0,1.1284,2,4,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.1037,0,0.84055,5,0.73757,2,3,1,0,1,-0.14543,-0.21916,-0.90788,0,-1
-1.2532,1,-0.13927,1,-0.044064,2,5,1,0,0,-0.14543,-0.21916,-2.1514,0,-1
0.092049,0,-0.13231,0,1.1284,2,5,3,0,0,-0.14543,-0.21916,1.5791,0,1
-1.1037,1,0.25823,7,-1.9982,0,1,2,0,1,-0.14543,-0.21916,0.33561,0,-1
-0.35636,0,-0.057372,3,-0.43488,3,8,3,0,0,-0.14543,-0.21916,-1.7369,0,-1
-1.1037,0,0.066824,0,1.1284,0,5,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4026,0,-0.19342,1,-0.044064,2,2,3,0,0,-0.14543,-0.21916,-0.90788,0,-1
0.54046,0,0.13415,1,-0.044064,0,3,2,0,1,-0.14543,-0.21916,-0.078886,0,1
0.76466,0,0.067137,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,0.33561,0,1
-0.13216,0,0.0064444,0,1.1284,0,0,2,0,1,-0.14543,-0.21916,0.33561,0,1
-1.5521,0,0.62471,2,-1.2165,2,5,1,0,1,-0.14543,-0.21916,-2.9804,0,-1
-0.057421,1,1.7551,1,-0.044064,0,1,2,0,1,-0.14543,-0.21916,1.1646,0,-1
-1.3279,0,-0.12724,0,1.1284,0,3,4,0,0,-0.14543,-0.21916,-0.49338,0,-1
-0.28162,0,-0.080021,3,-0.43488,1,3,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.31625,4,0.21658,6,0.34675,1,8,3,4,0,-0.14543,-0.21916,-0.078886,0,-1
1.6615,0,0.24759,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,0.75011,0,1
0.54046,0,0.6824,3,-0.43488,1,1,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.017314,0,-0.6268,0,1.1284,2,4,3,0,1,-0.14543,-0.21916,1.5791,0,-1
-0.73003,0,-0.76869,6,0.34675,0,4,2,4,1,-0.14543,5.725,-0.078886,0,1
1.4373,0,-1.4833,1,-0.044064,1,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.61519,0,0.33268,1,-0.044064,1,4,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.28162,0,-0.63687,2,-1.2165,2,6,4,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,0,-0.12742,0,1.1284,0,4,2,0,1,-0.14543,-0.21916,-0.078886,0,1
-0.80477,0,-0.0019824,3,-0.43488,0,3,2,0,1,-0.14543,-0.21916,1.1646,0,-1
-0.95424,0,-0.074273,1,-0.044064,0,0,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.20689,1,-0.76204,3,-0.43488,1,1,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.76466,1,-0.23091,6,0.34675,0,4,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.1784,5,1.1914,1,-0.044064,2,8,1,4,1,-0.14543,-0.21916,-1.7369,0,-1
0.092049,0,-1.437,3,-0.43488,1,5,5,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,3,-1.2784,3,-0.43488,2,8,5,4,0,-0.14543,-0.21916,-0.078886,0,-1
-1.4026,0,-0.64404,1,-0.044064,2,2,1,0,0,0.23194,-0.21916,-0.49338,0,-1
-0.057421,0,-0.89268,0,1.1284,0,1,2,0,1,-0.14543,-0.21916,0.33561,0,-1
1.4373,0,1.0451,2,-1.2165,1,8,3,0,0,0.33151,-0.21916,-0.078886,0,-1
-0.80477,0,-1.1322,7,-1.9982,2,7,1,0,1,-0.14543,-0.21916,-0.078886,21,-1
-0.6553,0,0.63773,10,1.5192,0,5,0,0,0,-0.14543,-0.21916,-0.49338,0,1
-0.73003,0,-0.76609,1,-0.044064,0,0,0,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.98886,0,0.36184,0,1.1284,0,5,2,0,1,-0.14543,-0.21916,0.75011,0,1
-0.95424,0,0.78823,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.017314,0,-1.2266,3,-0.43488,1,2,5,0,0,-0.14543,-0.21916,-1.4053,0,-1
0.092049,0,0.323,10,1.5192,1,4,5,0,0,-0.14543,-0.21916,-0.24468,0,-1
0.91413,1,-1.58,3,-0.43488,0,9,2,0,1,-0.14543,4.0636,-0.078886,0,-1
-0.95424,0,0.060386,0,1.1284,3,3,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
1.8857,0,-0.53446,2,-1.2165,4,7,3,0,0,-0.14543,-0.21916,-0.078886,7,-1
-1.2532,0,-0.8561,1,-0.044064,2,8,1,0,1,-0.14543,-0.21916,0.75011,0,-1
0.092049,0,0.54285,3,-0.43488,1,7,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.58056,0,0.90207,0,1.1284,4,3,5,0,0,-0.14543,-0.21916,0.0040129,0,-1
-0.28162,0,-0.37218,1,-0.044064,0,10,2,2,1,-0.14543,4.4254,-0.078886,0,1
-1.1037,0,0.11535,0,1.1284,2,10,1,0,0,-0.14543,-0.21916,3.5687,0,-1
1.4373,0,-1.3021,4,1.91,1,0,5,0,1,-0.14543,-0.21916,-0.078886,0,1
3.3056,4,-0.77904,1,-0.044064,4,5,3,0,1,-0.14543,-0.21916,-2.4001,0,-1
0.46572,0,-1.489,0,1.1284,0,3,2,0,1,-0.14543,-0.21916,1.1646,0,1
0.61519,0,-1.3211,0,1.1284,1,4,5,3,1,-0.14543,2.5818,-0.078886,0,-1
-0.80477,0,1.1535,3,-0.43488,1,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.73003,3,-0.57817,6,0.34675,2,8,5,4,0,-0.14543,-0.21916,-0.078886,0,-1
-1.1784,0,0.12864,0,1.1284,2,5,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.58056,0,0.028818,6,0.34675,2,8,5,4,0,-0.14543,-0.21916,-0.90788,0,-1
-0.6553,4,-0.18148,10,1.5192,0,5,2,1,1,-0.14543,-0.21916,-0.078886,0,1
-1.3279,0,-0.11468,1,-0.044064,2,6,1,0,1,-0.14543,-0.21916,-0.49338,0,-1
-1.1037,0,1.7889,2,-1.2165,2,6,1,0,1,-0.14543,-0.21916,-0.16179,0,-1
0.017314,1,-1.4829,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
-0.6553,0,0.22824,4,1.91,2,5,3,0,1,-0.14543,-0.21916,0.75011,0,1
-0.20689,0,-0.35326,3,-0.43488,0,8,2,0,1,0.80197,-0.21916,1.1646,0,1
1.6615,1,-1.2862,4,1.91,1,5,3,0,1,-0.14543,-0.21916,0.75011,0,-1
-1.1784,0,-1.2209,1,-0.044064,2,3,1,0,1,-0.14543,-0.21916,1.1646,0,-1
-0.35636,0,-0.54038,1,-0.044064,0,3,2,0,1,-0.14543,-0.21916,4.8122,0,-1
1.0636,0,0.83469,3,-0.43488,1,6,5,4,0,-0.14543,-0.21916,-0.078886,0,-1
-1.1784,0,2.1412,2,-1.2165,2,6,1,0,1,-0.14543,-0.21916,-0.90788,0,-1
0.91413,0,-0.5069,3,-0.43488,1,3,4,0,0,-0.14543,-0.21916,-0.82498,0,-1
-0.73003,0,0.49227,3,-0.43488,2,1,3,0,1,0.1917,-0.21916,-0.078886,0,-1
-1.2532,0,-0.089252,1,-0.044064,2,1,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
-1.4774,0,1.9954,1,-0.044064,5,8,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
1.2131,3,-0.33463,10,1.5192,2,4,3,0,0,0.97281,-0.21916,-0.078886,0,1
0.68993,0,-0.40827,3,-0.43488,4,3,5,0,0,-0.14543,-0.21916,-0.32758,0,-1
0.61519,0,-0.0011208,3,-0.43488,0,0,2,0,1,-0.14543,-0.21916,1.9936,0,1
-0.50583,0,-1.171,3,-0.43488,2,2,3,0,0,-0.14543,-0.21916,1.2475,0,-1
-0.8795,1,-0.36202,3,-0.43488,2,9,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.16678,0,-1.259,3,-0.43488,0,1,2,0,1,-0.14543,-0.21916,0.33561,0,-1
-1.029,0,-0.23792,5,0.73757,2,4,1,0,1,-0.14543,-0.21916,0.33561,0,-1
-0.8795,4,-0.062069,3,-0.43488,2,9,1,2,1,-0.14543,-0.21916,1.5791,0,-1
-0.58056,0,0.94316,3,-0.43488,0,4,0,0,0,-0.14543,-0.21916,-0.49338,0,-1
-0.80477,0,-1.4269,0,1.1284,2,5,3,0,1,-0.14543,-0.21916,0.75011,0,-1
-1.1784,0,0.047471,3,-0.43488,3,7,1,0,1,-0.14543,-0.21916,0.9988,0,-1
-0.58056,0,0.69338,3,-0.43488,1,8,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.3279,0,-0.30319,3,-0.43488,2,2,3,0,1,-0.14543,-0.21916,-0.49338,0,-1
-0.95424,0,-0.82508,1,-0.044064,2,2,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.46572,4,-0.90852,1,-0.044064,1,8,5,0,0,-0.14543,-0.21916,-0.49338,0,-1
-0.6553,0,0.12151,3,-0.43488,1,1,1,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.46572,0,-1.1099,3,-0.43488,2,3,1,0,0,-0.14543,-0.21916,-0.49338,0,-1
-0.8795,0,-1.2921,3,-0.43488,2,1,3,4,1,-0.14543,-0.21916,-0.078886,0,-1
-0.73003,1,1.4044,2,-1.2165,3,10,3,0,1,-0.14543,-0.21916,1.5791,0,-1
-0.58056,0,-1.4361,1,-0.044064,2,2,3,0,1,-0.14543,-0.21916,-0.078886,0,-1
1.5867,0,5.5229,0,1.1284,0,2,2,0,1,-0.14543,-0.21916,-1.3224,0,-1
-0.95424,0,-0.44079,1,-0.044064,1,8,1,0,0,-0.14543,-0.21916,-0.078886,0,-1
-0.58056,4,-1.4868,0,1.1284,2,5,3,0,0,-0.14543,-0.21916,-0.078886,0,-1
0.017314,0,-0.20579,9,-0.8257,2,2,5,4,0,-0.14543,-0.21916,0.58431,28,-1
0.98886,4,-1.337,3,-0.43488,0,2,2,0,1,-0.14543,-0.21916,-0.078886,0,-1
0.8394,0,-0.62669,3,-0.43488,0,10,2,0,1,-0.14543,-0.21916,-0.078886,0,1
1.6615,0,0.51739,3,-0.43488,0,1,2,4,1,-0.14543,-0.21916,-0.078886,0,-1
-0.13216,5,1.224,1,-0.044064,1,8,5,0,0,-0.14543,-0.21916,-0.078886,0,-1
-1.4026,0,0.66441,3,-0.43488,2,6,1,4,1,-0.14543,-0.21916,-0.078886,0,-1
0.24152,1,0.56109,1,-0.044064,1,1,5,0,1,-0.14543,-0.21916,1.1646,0,-1
1.8109,3,1.371,11,-3.1706,0,8,2,4,1,-0.14543,-0.21916,-0.078886,3,-1
